longitude,latitude,stype,fwy,direc,abs_pm,state_pm,size
-121.835925,38.00335,FR,4,E,25.771,26.09,3
-121.831598,38.002147,ML,4,E,26.021,26.34,3
-121.738773,37.938103,OR,4,E,34.293,R34.65,3
-121.738773,37.938103,ML,4,E,34.293,R34.65,3
-121.738773,37.938103,FR,4,E,34.293,R34.65,3
-121.739453,37.939448,ML,4,E,34.193,R34.55,3
-121.838771,38.004306,OR,4,W,25.554,25.92,3
-121.838771,38.004306,ML,4,W,25.554,25.92,3
-121.838771,38.004306,FR,4,W,25.554,25.92,3
-121.741896,37.944701,OR,4,W,33.792,R34.24,3
-121.741896,37.944701,ML,4,W,33.792,R34.24,3
-121.741896,37.944701,FR,4,W,33.792,R34.24,3
-121.739387,37.939452,ML,4,W,34.179,R34.55,3
-122.307025,37.87745,ML,80,E,11.91,6.6,3
-122.307025,37.87745,FR,80,E,11.91,6.6,3
-122.238958,38.044441,ML,80,E,26.001,12.668,3
-121.873109,37.294949,OR,87,S,2.86,2.87,3
-121.873109,37.294949,FR,87,S,2.86,2.87,3
-121.894025,37.32654,OR,87,S,5.37,5.38,3
-121.894025,37.32654,FR,87,S,5.37,5.38,3
-121.551503,36.958214,ML,101,S,352.254,2.96,3
-121.55148,36.958357,OR,101,S,352.264,2.97,3
-121.936112,37.482839,ML,880,N,12.527,2.3,3
-121.938463,37.485075,ML,880,N,12.727,2.5,3
-121.936464,37.483008,ML,880,S,12.547,2.32,3
-121.974161,37.22756,FR,17,N,19.703,7.15,3
-121.976049,37.225761,OR,17,S,19.543,6.99,3
-121.957953,38.369338,FR,80,E,55.471,27.99,3
-121.956127,38.370769,FR,80,E,55.611,28.13,3
-122.298899,37.849265,OR,80,E,9.91,4.6,3
-121.957953,38.369338,ML,80,E,55.471,27.99,3
-121.996082,38.346893,ML,80,W,52.861,25.38,3
-121.556215,37.000576,OR,101,S,355.217,5.91,3
-121.93734,37.3175,FR,280,N,5.25,L5.25,3
-121.940638,37.32414,OR,880,N,0.47,.47,3
-121.94065,37.324285,OR,880,N,0.48,.48,3
-121.940425,37.321822,ML,880,N,0.31,.31,3
-121.940285,37.320661,OR,880,N,0.23,.23,3
-121.940207,37.319935,OR,880,N,0.18,.18,3
-121.940183,37.319644,FR,880,N,0.16,.16,3
-121.940859,37.325153,ML,880,S,0.54,.54,3
-121.940803,37.323856,FR,880,S,0.45,.45,3
-121.940868,37.32573,FR,880,S,0.58,.58,3
-121.940319,37.319065,FF,880,S,0.12,.12,3
-121.940307,37.318919,FF,880,S,0.11,.11,3
-121.940301,37.318458,OR,880,S,0.08,.08,3
-121.940305,37.318301,OR,880,S,0.07,.07,3
-122.040861,37.985831,FR,242,N,2.209,R1.95,3
-122.040728,37.987627,OR,242,S,2.329,R2.07,3
-121.845498,37.343919,OR,680,N,0.46,.47,3
-121.838389,37.355375,OR,680,N,1.41,1.42,3
-121.840267,37.358523,OR,680,N,1.65,1.66,3
-121.841441,37.360485,OR,680,N,1.8,1.81,3
-121.846497,37.368496,OR,680,N,2.42,2.43,3
-121.863839,37.385475,OR,680,N,3.93,3.94,3
-121.876103,37.40088,OR,680,N,5.21,5.22,3
-121.880726,37.415987,OR,680,N,6.28,6.29,3
-121.889375,37.438581,OR,680,N,7.92,7.93,3
-121.891175,37.447443,OR,680,N,8.54,8.55,3
-121.838351,37.354692,OR,680,S,1.35,1.36,3
-121.840616,37.358648,OR,680,S,1.65,1.66,3
-121.84502,37.365966,OR,680,S,2.21,2.22,3
-121.861797,37.383248,OR,680,S,3.72,3.73,3
-121.870798,37.391614,OR,680,S,4.48,4.49,3
-121.875543,37.398207,OR,680,S,5.01,5.02,3
-121.880066,37.412844,OR,680,S,6.05,6.06,3
-122.229604,38.104549,ML,80,E,30.612,3.14,3
-122.229601,38.104837,OR,80,E,30.632,3.16,3
-122.229604,38.104549,FR,80,E,30.612,3.14,3
-122.229808,38.104864,ML,80,W,30.632,3.16,3
-122.229811,38.104577,OR,80,W,30.612,3.14,3
-122.229807,38.105007,FR,80,W,30.642,3.17,3
-121.862855,37.273463,FR,87,N,1.29,1.29,3
-121.862556,37.272658,OR,87,S,1.23,1.24,3
-121.556844,37.003704,OR,101,S,355.437,6.13,3
-121.557695,37.005605,FR,101,S,355.577,6.27,3
-122.230116,38.121976,FR,80,E,31.822,4.35,3
-122.230378,38.121733,OR,80,W,31.802,4.33,3
-122.031008,38.316871,ML,80,W,49.943,22.46,3
-122.484693,37.835783,FR,101,N,441.583,.31,3
-122.481888,37.833093,ML,101,N,441.323,.05,3
-122.481888,37.833093,OR,101,N,441.323,.05,3
-122.481604,37.832935,FR,101,N,441.303,.03,3
-122.48462,37.835658,OR,101,N,441.573,.3,3
-122.484105,37.834787,FR,101,N,441.503,.23,3
-122.48462,37.835658,FR,101,N,441.573,.3,3
-122.483986,37.83449,FR,101,S,440.845,.24,3
-122.484081,37.834609,FR,101,S,440.855,.25,3
-122.481539,37.832687,ML,101,S,440.655,.05,3
-122.482669,37.833371,OR,101,S,440.735,.13,3
-121.586715,37.063864,ML,101,S,359.907,R10.6,3
-122.186859,38.208414,ML,12,E,37.066,.88,3
-122.182448,38.207555,ML,12,E,37.296,1.11,3
-122.178479,38.206534,ML,12,E,37.506,1.32,3
-122.166415,38.207685,ML,12,E,38.126,1.94,3
-122.186859,38.208414,ML,12,W,37.066,.88,3
-122.182448,38.207555,ML,12,W,37.296,1.11,3
-122.178479,38.206534,ML,12,W,37.506,1.32,3
-122.166415,38.207685,ML,12,W,38.126,1.94,3
-118.345701,34.034363,ML,10,E,8.545,R10.7,3
-122.157066,38.207657,ML,12,W,38.596,2.41,3
-122.186368,37.799816,ML,13,N,1.238,5.5,3
-122.186506,37.79969,ML,13,S,1.238,5.5,3
-121.907247,37.348448,ML,87,N,7.1,7.1,3
-121.917493,37.362566,ML,87,N,8.23,8.23,3
-121.921627,37.366737,ML,87,N,8.6,8.6,3
-121.917418,37.362467,ML,87,S,8.22,8.23,3
-121.921519,37.366662,ML,87,S,8.59,8.6,3
-122.310725,37.900874,FR,80,E,13.563,.23,3
-122.302202,37.826038,OR,80,W,7.97,2.66,3
-122.310886,37.900816,OR,80,W,13.563,.23,3
-122.310886,37.900816,ML,80,W,13.563,.23,3
-122.286977,37.555537,ML,92,E,13.386,R12.66,3
-122.287089,37.555714,ML,92,W,13.386,R12.66,3
-122.713567,38.320931,ML,101,N,480.672,11.97,3
-122.712636,38.329145,ML,101,N,481.252,12.55,3
-122.712615,38.327433,FR,101,N,481.132,12.43,3
-122.712669,38.333026,ML,101,N,481.522,12.82,3
-122.712669,38.333026,OR,101,N,481.522,12.82,3
-122.75456,38.495094,ML,101,N,493.445,24.75,3
-122.754697,38.495192,OR,101,N,493.455,24.76,3
-122.75319,38.494123,FR,101,N,493.345,24.65,3
-122.731947,38.476952,ML,101,N,491.675,22.98,3
-122.731947,38.476952,OR,101,N,491.675,22.98,3
-122.734495,38.48076,ML,101,N,491.975,23.28,3
-122.726224,38.461174,ML,101,N,490.542,21.84,3
-122.726224,38.461174,OR,101,N,490.542,21.84,3
-122.288087,37.544883,OR,101,N,413.357,11.17,3
-122.789007,38.524825,ML,101,N,496.225,27.53,3
-122.789007,38.524825,OR,101,N,496.225,27.53,3
-122.790432,38.526361,ML,101,N,496.355,27.66,3
-122.790432,38.526361,OR,101,N,496.355,27.66,3
-122.757163,38.49694,ML,101,N,493.635,24.94,3
-122.757163,38.49694,OR,101,N,493.635,24.94,3
-122.736215,38.481837,FR,101,S,491.417,23.39,3
-122.714062,38.319929,ML,101,S,479.934,11.9,3
-122.714062,38.319929,OR,101,S,479.934,11.9,3
-122.714008,38.319236,FR,101,N,480.552,11.85,3
-122.712886,38.329265,ML,101,S,480.584,12.55,3
-122.712886,38.329265,OR,101,S,480.584,12.55,3
-122.712929,38.333167,ML,101,S,480.854,12.82,3
-122.71294,38.334034,FR,101,S,480.914,12.88,3
-122.734758,38.480723,OR,101,S,491.307,23.28,3
-122.728964,38.469339,ML,101,S,490.457,22.43,3
-122.728964,38.469339,OR,101,S,490.457,22.43,3
-122.731691,38.47582,ML,101,S,490.927,22.9,3
-122.731691,38.47582,OR,101,S,490.927,22.9,3
-122.734758,38.480723,ML,101,S,491.307,23.28,3
-122.758174,38.49744,ML,101,S,493.017,24.99,3
-122.757763,38.497147,OR,101,S,492.987,24.96,3
-122.76007,38.498827,FR,101,S,493.157,25.13,3
-122.789848,38.525435,ML,101,S,495.617,27.59,3
-122.789848,38.525435,OR,101,S,495.617,27.59,3
-122.79106,38.526731,ML,101,S,495.727,27.7,3
-122.79106,38.526731,OR,101,S,495.727,27.7,3
-122.79106,38.526731,FR,101,S,495.727,27.7,3
-122.755832,38.49579,ML,101,S,492.847,24.82,3
-122.755832,38.49579,OR,101,S,492.847,24.82,3
-122.323829,37.965473,OR,80,W,18.503,5.17,3
-121.58977,37.071597,ML,101,N,360.431,11.16,3
-121.591969,37.075742,OR,101,N,360.741,11.47,3
-121.554325,36.97321,ML,101,N,353.258,4,3
-121.599842,37.089952,ML,101,N,361.811,12.54,3
-121.558479,36.985369,ML,101,N,354.121,4.85,3
-121.558429,36.985655,OR,101,N,354.141,4.87,3
-121.558483,36.984072,FR,101,N,354.031,4.76,3
-121.547493,36.91937,ML,101,N,349.434,.17,3
-121.551222,36.933636,ML,101,N,350.494,1.23,3
-121.552717,36.945044,ML,101,N,351.298,2.04,3
-121.599842,37.089952,OR,101,N,361.811,12.54,3
-121.581531,37.052834,ML,101,N,359.061,9.79,3
-121.575953,37.040108,ML,101,N,358.131,8.86,3
-121.551004,36.961506,FR,101,N,352.448,3.19,3
-121.551023,36.961649,OR,101,N,352.458,3.2,3
-121.614493,37.107061,ML,101,N,363.261,13.99,3
-121.566106,37.021778,ML,101,N,356.751,7.48,3
-121.566033,37.021645,OR,101,N,356.741,7.47,3
-121.60395,37.097388,ML,101,N,362.371,13.1,3
-121.5679,37.025098,ML,101,N,357.001,7.73,3
-121.567757,37.024833,OR,101,N,356.981,7.71,3
-121.634348,37.133244,OR,101,N,365.401,16.13,3
-121.556453,37.00378,ML,101,N,355.401,6.13,3
-121.632879,37.130741,OR,101,N,365.211,15.94,3
-121.556453,37.00378,OR,101,N,355.401,6.13,3
-121.632331,37.129829,FR,101,N,365.141,15.87,3
-122.286685,37.543361,FR,101,N,413.227,11.04,3
-121.555986,37.001927,ML,101,N,355.271,6,3
-121.556049,37.002361,OR,101,N,355.301,6.03,3
-121.555946,37.001637,FR,101,N,355.251,5.98,3
-121.562462,37.015136,ML,101,N,356.251,6.98,3
-121.551023,36.961649,ML,101,N,352.458,3.2,3
-121.592442,37.075762,ML,101,S,360.787,11.48,3
-121.554545,36.973161,ML,101,S,353.294,4,3
-121.576318,37.040052,ML,101,S,358.167,8.86,3
-121.575721,37.038838,OR,101,S,358.077,8.77,3
-121.5476,36.919384,ML,101,S,349.47,.17,3
-121.551632,36.93368,ML,101,S,350.53,1.23,3
-121.552937,36.944941,ML,101,S,351.324,2.03,3
-121.60032,37.090097,ML,101,S,361.867,12.56,3
-121.600393,37.090229,FR,101,S,361.877,12.57,3
-121.581885,37.052776,ML,101,S,359.097,9.79,3
-121.551221,36.961639,ML,101,S,352.494,3.2,3
-121.551528,36.962904,OR,101,S,352.584,3.29,3
-121.558865,36.985208,ML,101,S,354.147,4.84,3
-121.558146,36.989254,FR,101,S,354.427,5.12,3
-121.558849,36.985353,OR,101,S,354.157,4.85,3
-121.625774,37.11795,ML,101,S,364.277,14.97,3
-121.625774,37.11795,OR,101,S,364.277,14.97,3
-121.614849,37.106915,ML,101,S,363.297,13.99,3
-121.604288,37.097254,ML,101,S,362.407,13.1,3
-121.632983,37.130233,ML,101,S,365.217,15.91,3
-121.568235,37.025003,ML,101,S,357.037,7.73,3
-121.632983,37.130233,OR,101,S,365.217,15.91,3
-121.568306,37.025136,FR,101,S,357.047,7.74,3
-121.63556,37.13455,ML,101,S,365.547,16.24,3
-121.635641,37.134679,FR,101,S,365.557,16.25,3
-121.562809,37.015035,ML,101,S,356.287,6.98,3
-121.82326,37.99985,ML,4,E,26.501,26.82,3
-121.822749,37.999707,FR,4,E,26.531,26.85,3
-121.819777,37.99892,ML,4,E,26.701,27.02,3
-121.819434,37.998821,OR,4,E,26.721,27.04,3
-121.815712,37.998069,ML,4,E,26.931,27.25,3
-121.823153,38.000002,ML,4,W,26.454,26.82,3
-121.82263,37.99986,OR,4,W,26.484,26.85,3
-121.81561,37.998186,ML,4,W,26.884,27.25,3
-121.995968,38.346659,ML,80,E,52.851,25.37,3
-121.995968,38.346659,OR,80,E,52.851,25.37,3
-121.99828,38.34576,FR,80,E,52.711,25.23,3
-121.998445,38.345696,FR,80,E,52.701,25.22,3
-122.000101,38.345062,FR,80,E,52.601,25.12,3
-121.741622,37.226114,ML,101,N,374.181,24.91,3
-121.75609,37.234838,ML,101,N,375.181,25.91,3
-121.653989,37.154637,OR,101,N,367.231,17.96,3
-121.690029,37.18869,FR,101,N,370.321,21.05,3
-121.695462,37.19253,OR,101,N,370.721,21.45,3
-122.233697,37.496577,OR,101,N,408.847,6.66,3
-122.231643,37.495982,FR,101,N,408.727,6.54,3
-122.231987,37.49608,OR,101,N,408.747,6.56,3
-121.657728,37.158365,ML,101,N,367.561,18.29,3
-121.675592,37.175213,ML,101,N,369.091,19.82,3
-121.686122,37.185879,ML,101,N,370.031,20.76,3
-121.644905,37.145422,ML,101,N,366.421,17.15,3
-121.71414,37.204456,ML,101,N,372.041,22.77,3
-122.397266,37.664998,OR,101,N,425.117,22.93,3
-121.568405,37.026026,FR,101,N,357.071,7.8,3
-121.584968,37.060792,ML,101,N,359.641,10.37,3
-121.584968,37.060792,OR,101,N,359.641,10.37,3
-121.598455,37.087426,ML,101,N,361.621,12.35,3
-121.598382,37.087292,FR,101,N,361.611,12.34,3
-122.26929,37.525705,OR,101,N,411.677,9.49,3
-122.268444,37.52495,FR,101,N,411.607,9.42,3
-121.564786,37.01939,ML,101,N,356.571,7.3,3
-121.723363,37.210264,OR,101,N,372.691,23.42,3
-121.720359,37.20797,FR,101,N,372.461,23.19,3
-121.65189,37.152456,OR,101,N,367.041,17.77,3
-121.651217,37.151774,FR,101,N,366.981,17.71,3
-121.695919,37.192312,FR,101,S,370.767,21.46,3
-121.741873,37.225847,ML,101,S,374.217,24.91,3
-121.756538,37.234595,ML,101,S,375.227,25.92,3
-121.656098,37.156349,FR,101,S,367.437,18.13,3
-121.690483,37.188477,OR,101,S,370.367,21.06,3
-121.658053,37.158247,ML,101,S,367.607,18.3,3
-121.675868,37.174929,ML,101,S,369.127,19.82,3
-121.686355,37.185438,ML,101,S,370.057,20.75,3
-121.650337,37.150411,ML,101,S,366.917,17.61,3
-121.650337,37.150411,OR,101,S,366.917,17.61,3
-121.65323,37.153363,ML,101,S,367.177,17.87,3
-121.665172,37.164199,OR,101,S,368.177,18.87,3
-121.64531,37.14532,ML,101,S,366.467,17.16,3
-121.714458,37.20414,ML,101,S,372.077,22.77,3
-121.56513,37.019286,OR,101,S,356.607,7.3,3
-121.585383,37.060857,ML,101,S,359.687,10.38,3
-121.585807,37.061814,FR,101,S,359.757,10.45,3
-121.598858,37.087444,ML,101,S,361.667,12.36,3
-121.598858,37.087444,OR,101,S,361.667,12.36,3
-121.56513,37.019286,ML,101,S,356.607,7.3,3
-121.721905,37.208513,OR,101,S,372.587,23.28,3
-121.725216,37.211575,ML,101,S,372.867,23.56,3
-121.725326,37.21169,FR,101,S,372.877,23.57,3
-122.336479,37.505892,FR,280,N,33.216,10.67,3
-122.337198,37.506335,OR,280,N,33.266,10.72,3
-122.451962,37.649733,OR,280,N,45.5,22.96,3
-122.33852,37.506759,OR,280,S,33.326,10.78,3
-122.180982,37.723421,ML,880,N,34.257,24.03,3
-122.197207,37.741681,OR,880,N,35.807,25.58,3
-122.196231,37.740587,OR,880,N,35.717,25.49,3
-122.196016,37.740346,FR,880,N,35.697,25.47,3
-122.181132,37.723334,ML,880,S,34.257,24.03,3
-122.194965,37.73883,OR,880,S,35.577,25.35,3
-122.196734,37.740848,OR,880,S,35.747,25.52,3
-122.197053,37.741215,FR,880,S,35.777,25.55,3
-121.819153,37.998916,FR,4,W,26.684,27.05,3
-122.728752,38.469357,ML,101,N,491.125,22.43,3
-122.72887,38.469632,FR,101,N,491.145,22.45,3
-122.806983,38.545447,ML,101,N,497.925,29.23,3
-122.776593,38.512215,ML,101,N,495.125,26.43,3
-122.776076,38.5118,OR,101,N,495.085,26.39,3
-122.773349,38.509637,FR,101,N,494.875,26.18,3
-122.289058,37.545931,OR,101,N,413.447,11.26,3
-121.583661,37.057774,ML,101,N,359.421,10.15,3
-121.582948,37.056128,FR,101,N,359.301,10.03,3
-122.827704,38.566546,ML,101,S,499.107,31.08,3
-122.827813,38.566662,OR,101,S,499.117,31.09,3
-122.777214,38.512418,ML,101,S,494.477,26.45,3
-122.7767,38.512009,OR,101,S,494.437,26.41,3
-122.779112,38.513976,FR,101,S,494.627,26.6,3
-122.807197,38.545356,ML,101,S,497.257,29.23,3
-122.807197,38.545356,OR,101,S,497.257,29.23,3
-122.807197,38.545356,FR,101,S,497.257,29.23,3
-122.775412,38.510987,ML,101,S,494.337,26.31,3
-122.774508,38.510274,OR,101,S,494.267,26.24,3
-122.285108,37.541393,OR,101,S,413.103,10.88,3
-122.287712,37.544196,OR,101,S,413.343,11.12,3
-122.289028,37.545589,FR,101,S,413.463,11.24,3
-121.584062,37.057849,ML,101,S,359.467,10.16,3
-121.584062,37.057849,OR,101,S,359.467,10.16,3
-122.440769,37.638445,FR,280,N,44.504,21.96,3
-121.873944,37.701599,OR,580,W,34.234,18.05,3
-121.906531,37.701832,OR,580,W,36.024,19.84,3
-121.905072,37.70183,FR,580,W,35.944,19.76,3
-121.818698,37.701114,OR,580,W,31.204,15.02,3
-121.816508,37.701102,FR,580,W,31.084,14.9,3
-121.924022,37.700807,ML,580,W,36.984,20.8,3
-121.924372,37.700727,OR,580,W,37.004,20.82,3
-121.821981,37.701154,OR,580,W,31.384,15.2,3
-121.885618,37.701687,FR,580,W,34.874,18.69,3
-121.849704,37.701372,OR,580,W,32.904,16.72,3
-121.847881,37.701354,FR,580,W,32.804,16.62,3
-121.871196,37.701567,OR,580,W,34.084,17.9,3
-121.887073,37.701701,OR,580,W,34.954,18.77,3
-122.050932,38.001389,OR,4,E,13.514,13.78,3
-122.168903,38.190415,ML,80,E,37.842,10.37,3
-122.0487,38.274301,ML,80,E,46.733,19.25,3
-122.0487,38.274301,OR,80,E,46.733,19.25,3
-122.050649,38.27202,FR,80,E,46.543,19.06,3
-122.084857,38.243059,ML,80,E,43.743,16.26,3
-122.084857,38.243059,OR,80,E,43.743,16.26,3
-122.087274,38.242,FR,80,E,43.593,16.11,3
-121.952524,38.373669,OR,80,E,55.891,28.41,3
-121.954589,38.372017,ML,80,E,55.731,28.25,3
-121.954589,38.372017,OR,80,E,55.731,28.25,3
-121.967042,38.362792,ML,80,E,54.801,27.32,3
-121.967042,38.362792,OR,80,E,54.801,27.32,3
-121.952524,38.373669,ML,80,E,55.891,28.41,3
-122.151326,38.20691,ML,80,E,39.332,11.86,3
-121.988068,38.349785,ML,80,E,53.331,25.85,3
-121.988068,38.349785,OR,80,E,53.331,25.85,3
-121.988068,38.349785,FR,80,E,53.331,25.85,3
-122.023306,38.325962,ML,80,E,50.683,23.2,3
-122.023139,38.326221,OR,80,E,50.703,23.22,3
-122.024793,38.323635,FR,80,E,50.503,23.02,3
-121.96675,38.362968,ML,80,E,54.821,27.34,3
-121.970075,38.360904,OR,80,E,54.591,27.11,3
-121.970075,38.360904,FR,80,E,54.591,27.11,3
-122.216877,38.144683,ML,80,E,33.552,6.08,3
-122.216916,38.144542,OR,80,E,33.542,6.07,3
-122.193907,38.173528,ML,80,E,36.012,8.54,3
-122.188653,38.178901,ML,80,E,36.482,9.01,3
-122.180511,38.184915,ML,80,E,37.092,9.62,3
-122.200784,38.168733,ML,80,E,35.512,8.04,3
-122.051651,38.271273,ML,80,W,46.473,18.99,3
-122.051959,38.270914,OR,80,W,46.443,18.96,3
-122.047899,38.275724,FR,80,W,46.843,19.36,3
-122.088193,38.241901,ML,80,W,43.543,16.06,3
-122.088354,38.241832,OR,80,W,43.533,16.05,3
-122.085946,38.242891,FR,80,W,43.683,16.2,3
-121.955582,38.371532,ML,80,W,55.671,28.19,3
-121.955582,38.371532,OR,80,W,55.671,28.19,3
-121.96711,38.362974,ML,80,W,54.811,27.33,3
-122.151042,38.207525,ML,80,W,39.372,11.9,3
-122.097046,38.23801,ML,80,W,42.993,15.51,3
-122.097046,38.23801,OR,80,W,42.993,15.51,3
-122.034093,38.298713,FR,80,W,48.653,21.17,3
-122.03414,38.296973,ML,80,W,48.533,21.05,3
-122.03414,38.296973,OR,80,W,48.533,21.05,3
-121.980638,38.353019,ML,80,W,53.801,26.32,3
-121.980638,38.353019,OR,80,W,53.801,26.32,3
-121.979516,38.353767,FR,80,W,53.881,26.4,3
-121.988342,38.349933,ML,80,W,53.331,25.85,3
-121.987522,38.350261,FR,80,W,53.381,25.9,3
-122.000218,38.345308,ML,80,W,52.611,25.13,3
-122.000218,38.345308,OR,80,W,52.611,25.13,3
-121.998735,38.345889,FR,80,W,52.701,25.22,3
-122.018792,38.33359,ML,80,W,51.261,23.78,3
-122.018792,38.33359,OR,80,W,51.261,23.78,3
-118.339444,34.034677,ML,10,E,8.905,R11.06,3
-122.017873,38.335011,FR,80,W,51.371,23.89,3
-122.024773,38.324228,ML,80,W,50.553,23.07,3
-122.024773,38.324228,OR,80,W,50.553,23.07,3
-122.023139,38.326709,FR,80,W,50.731,23.25,3
-122.200897,38.169003,ML,80,W,35.522,8.05,3
-122.194192,38.173742,ML,80,W,36.012,8.54,3
-122.189127,38.179234,ML,80,W,36.482,9.01,3
-122.180879,38.185384,ML,80,W,37.102,9.63,3
-122.200897,38.169003,OR,80,W,35.522,8.05,3
-122.169275,38.190692,ML,80,W,37.842,10.37,3
-121.908181,37.701847,OR,580,W,36.114,19.93,3
-121.831484,38.002294,ML,4,W,25.974,26.34,3
-122.318663,37.975313,OR,80,E,19.253,5.92,3
-122.030171,38.317414,ML,80,E,49.983,22.5,3
-121.948714,38.376656,ML,80,E,56.181,28.7,3
-121.996132,38.346594,ML,80,E,52.841,25.36,3
-122.318257,37.976861,OR,80,W,19.363,6.03,3
-122.041772,38.282917,ML,80,W,47.443,19.96,3
-122.037282,38.288196,ML,80,W,47.883,20.4,3
-122.034026,38.302049,ML,80,W,48.883,21.4,3
-121.988342,38.349933,OR,80,W,53.331,25.85,3
-122.033429,38.31073,ML,80,W,49.483,22,3
-121.938422,38.384759,ML,80,W,56.967,29.5,3
-121.950357,38.375879,ML,80,W,56.081,28.6,3
-122.318156,37.977141,ML,80,W,19.383,6.05,3
-121.626023,37.119108,ML,101,N,364.321,15.05,3
-121.626023,37.119108,OR,101,N,364.321,15.05,3
-121.936185,37.698521,OR,580,W,37.674,R21.49,3
-121.936731,37.698506,OR,580,W,37.704,R21.52,3
-121.96711,38.362974,OR,80,W,54.811,27.33,3
-122.143399,37.461831,FR,101,S,403.283,1.06,3
-122.182037,37.483737,OR,101,S,405.883,3.66,3
-122.182893,37.483992,FR,101,S,405.933,3.71,3
-122.179564,37.482797,OR,101,S,405.733,3.51,3
-121.904137,37.464814,ML,680,N,9.946,M.02,3
-121.904235,37.464938,FR,680,N,9.956,M.03,3
-121.90434,37.465065,FR,680,N,9.966,M.04,3
-121.906653,37.467389,OR,680,S,10.15,M.24,3
-121.904686,37.464949,OR,680,S,9.95,M.04,3
-122.043995,38.279834,ML,80,E,47.193,19.71,3
-122.212869,38.157473,ML,80,E,34.482,7.01,3
-122.213092,38.157542,ML,80,W,34.482,7.01,3
-121.937522,37.317497,FF,280,N,5.26,L5.26,3
-121.938974,37.317449,FF,280,N,5.34,L5.34,3
-121.940965,37.317151,FF,280,S,5.45,L5.45,3
-121.938606,37.317272,FF,280,S,5.32,L5.32,3
-122.360331,37.923627,OR,580,E,67.546,3.62,3
-122.358502,37.92269,OR,580,E,67.426,3.5,3
-122.348741,37.921725,OR,580,E,66.866,2.94,3
-122.340437,37.921498,OR,580,E,66.396,2.47,3
-122.349094,37.92172,FR,580,E,66.886,2.96,3
-122.059713,37.693317,OR,580,E,44.622,R28.59,3
-122.375142,37.927102,OR,580,E,68.426,4.5,3
-122.358283,37.922833,FR,580,W,67.346,3.49,3
-122.347552,37.921946,OR,580,W,66.746,2.89,3
-122.344984,37.921878,FR,580,W,66.606,2.75,3
-122.37567,37.927277,FR,580,W,68.386,4.53,3
-122.346086,37.921923,OR,580,W,66.666,2.81,3
-122.332063,37.52207,FR,92,E,9.366,8.64,3
-122.33213,37.524924,OR,92,E,9.566,8.84,3
-122.331612,37.520707,OR,92,W,9.266,8.54,3
-122.332362,37.524623,FR,92,W,9.546,8.82,3
-122.254705,37.512823,OR,101,N,410.477,8.29,3
-122.254705,37.512823,FR,101,N,410.477,8.29,3
-122.254967,37.512813,OR,101,S,410.523,8.3,3
-122.255458,37.51324,FR,101,S,410.563,8.34,3
-122.093336,37.645426,FR,92,E,26.03,6.48,3
-122.576371,38.164087,ML,101,N,466.735,25.66,3
-122.576371,38.164087,OR,101,N,466.735,25.66,3
-122.573523,38.161994,FR,101,N,466.525,25.45,3
-122.670913,38.272925,ML,101,N,476.432,7.73,3
-122.671316,38.273226,OR,101,N,476.462,7.76,3
-122.669727,38.272011,FR,101,N,476.342,7.64,3
-122.669466,38.271805,ML,101,N,476.322,7.62,3
-122.669466,38.271805,OR,101,N,476.322,7.62,3
-122.574905,38.162778,ML,101,S,465.947,25.54,3
-122.574357,38.162369,OR,101,S,465.907,25.5,3
-122.576791,38.164235,FR,101,S,466.087,25.68,3
-122.670534,38.272375,OR,101,S,475.724,7.69,3
-122.668844,38.271059,ML,101,S,475.594,7.56,3
-122.668844,38.271059,OR,101,S,475.594,7.56,3
-122.673111,38.274348,FR,101,S,475.924,7.89,3
-122.670792,38.272572,ML,101,S,475.744,7.71,3
-122.094355,37.645749,ML,880,N,26.997,16.77,3
-122.094269,37.645621,OR,880,N,26.987,16.76,3
-122.093492,37.644474,FR,880,N,26.897,16.67,3
-122.09358,37.6446,FR,880,N,26.907,16.68,3
-122.056389,38.26529,ML,80,E,45.983,18.5,3
-122.032899,38.311972,ML,80,E,49.573,22.09,3
-122.057658,38.26419,ML,80,W,45.883,18.4,3
-122.381643,37.603509,OR,101,N,420.227,18.04,3
-122.17985,37.483144,OR,101,N,405.727,3.54,3
-122.179049,37.482799,FR,101,N,405.677,3.49,3
-122.381783,37.603603,OR,101,N,420.237,18.05,3
-121.624935,37.117279,FR,101,N,364.181,R14.91,3
-122.257368,37.515192,OR,101,N,410.697,8.51,3
-122.25749,37.515299,OR,101,N,410.707,8.52,3
-122.181502,37.483757,OR,101,N,405.827,3.64,3
-122.23223,37.495989,OR,101,S,408.793,6.57,3
-122.234286,37.496575,OR,101,S,408.913,6.69,3
-122.465286,37.662585,OR,280,N,46.67,24.13,3
-122.466694,37.671534,OR,280,N,47.3,24.76,3
-121.797311,37.70065,ML,580,E,29.882,13.85,3
-121.797342,37.700896,ML,580,W,30.034,13.85,3
-121.914808,37.421232,ML,880,N,8.1,8.1,3
-121.926305,37.34221,OR,880,N,2.04,2.04,3
-121.926305,37.34221,FR,880,N,2.04,2.04,3
-121.935522,37.335022,OR,880,N,1.33,1.33,3
-121.935522,37.335022,FR,880,N,1.33,1.33,3
-121.901336,37.368669,OR,880,S,4.39,4.39,3
-121.901336,37.368669,FR,880,S,4.39,4.39,3
-121.915036,37.421182,OR,880,S,8.1,8.1,3
-121.915036,37.421182,FR,880,S,8.1,8.1,3
